id,lon,lat,name,type,category
10116,22.762031,39.183916,2o DIMOTIKO SCHOLEIO ALMYROY,DIMOTIKO,Schools
10117,21.344271,37.796724,2o DIMOTIKO SCHOLEIO AMALIADAS,DIMOTIKO,Schools
10118,23.88747,38.391993,2o DIMOTIKO SCHOLEIO AMARYNTHOY,DIMOTIKO,Schools
10119,21.162018,38.860301,2o DIMOTIKO SCHOLEIO AMFILOCHIAS,DIMOTIKO,Schools
10120,22.921467,40.654745,2o DIMOTIKO SCHOLEIO AMPELOKIPON,DIMOTIKO,Schools
10121,21.678854,40.689502,2o DIMOTIKO SCHOLEIO AMYNTAIOY,DIMOTIKO,Schools
10122,20.866458,39.636919,2o DIMOTIKO SCHOLEIO ANATOLIS,DIMOTIKO,Schools
10123,25.17077,35.250699,2o DIMOTIKO SCHOLEIO ANO ARCHANON,DIMOTIKO,Schools
10124,23.681906,38.091648,2o DIMOTIKO SCHOLEIO ANO LIOSION,DIMOTIKO,Schools
10125,28.117571,36.213429,2o DIMOTIKO SCHOLEIO ARCHAGGELOY,DIMOTIKO,Schools
10126,20.481468,38.173948,2o DIMOTIKO SCHOLEIO ARGOSTOLIOY,DIMOTIKO,Schools
10127,22.731562,37.636508,2o DIMOTIKO SCHOLEIO ARGOYS,DIMOTIKO,Schools
10128,21.262051,40.452104,2o DIMOTIKO SCHOLEIO ARGOYS ORESTIKOY,DIMOTIKO,Schools
10129,23.748848,37.913338,2o DIMOTIKO SCHOLEIO ARGYROYPOLIS,DIMOTIKO,Schools
10130,22.059523,40.968607,2o DIMOTIKO SCHOLEIO ARIDAIAS,DIMOTIKO,Schools
10131,25.590525,41.06901,2o DIMOTIKO SCHOLEIO ARISVIS MEIONOTIKO,DIMOTIKO,Schools
10132,25.264461,35.148323,2o DIMOTIKO SCHOLEIO ARKALOCHORIOY,DIMOTIKO,Schools
10133,25.696083,41.081158,2o DIMOTIKO SCHOLEIO ARRIANON MEIONOTIKO,DIMOTIKO,Schools
10134,21.77609,37.615628,2o DIMOTIKO SCHOLEIO ASPRON SPITION,DIMOTIKO,Schools
10135,23.592892,38.066116,2o DIMOTIKO SCHOLEIO ASPROPYRGOY,DIMOTIKO,Schools
10136,22.994072,38.652558,2o DIMOTIKO SCHOLEIO ATALANTIS I MAKEDONIA,DIMOTIKO,Schools
10137,23.745487,37.96494,2o DIMOTIKO SCHOLEIO ATHINAS,DIMOTIKO,Schools
10138,23.651108,38.003341,2o DIMOTIKO SCHOLEIO CHAIDARIOY,DIMOTIKO,Schools
10139,23.802807,38.020788,2o DIMOTIKO SCHOLEIO CHALANDRIOY,DIMOTIKO,Schools
10140,22.734548,40.624605,2o DIMOTIKO SCHOLEIO CHALASTRAS,DIMOTIKO,Schools
10141,24.014822,35.51448,2o DIMOTIKO SCHOLEIO CHANION,DIMOTIKO,Schools
10142,23.805179,37.997647,2o DIMOTIKO SCHOLEIO CHOLARGOY,DIMOTIKO,Schools
10143,21.723194,37.053028,2o DIMOTIKO SCHOLEIO CHORAS PYLIAS,DIMOTIKO,Schools
10144,21.073998,39.777976,2o DIMOTIKO SCHOLEIO CHRYSOVITSAS,DIMOTIKO,Schools
10145,24.704943,40.982221,2o DIMOTIKO SCHOLEIO CHRYSOYPOLIS,DIMOTIKO,Schools
10146,23.727272,37.946784,2o DIMOTIKO SCHOLEIO DAFNIS,DIMOTIKO,Schools
10147,21.81164,39.923448,2o DIMOTIKO SCHOLEIO DESKATIS GREVENON,DIMOTIKO,Schools
10148,26.493933,41.346398,2o DIMOTIKO SCHOLEIO DIDYMOTEICHOY,DIMOTIKO,Schools
10149,24.151256,41.144839,2o DIMOTIKO SCHOLEIO DRAMAS,DIMOTIKO,Schools
10150,23.619319,37.944675,2o DIMOTIKO SCHOLEIO DRAPETSONAS,DIMOTIKO,Schools
10151,22.72397,38.890073,2o DIMOTIKO SCHOLEIO ECHINAION KARAVOMYLOY,DIMOTIKO,Schools
10152,22.04423,40.797153,2o DIMOTIKO SCHOLEIO EDESSAS,DIMOTIKO,Schools
10153,22.191294,39.887728,2o DIMOTIKO SCHOLEIO ELASSONAS,DIMOTIKO,Schools
10154,23.746323,37.969373,2o DIMOTIKO SCHOLEIO ELEPAP EIDIKO,DIMOTIKO,Schools
10155,23.536822,38.038592,2o DIMOTIKO SCHOLEIO ELEYSINAS,DIMOTIKO,Schools
10156,22.889212,40.671144,2o DIMOTIKO SCHOLEIO ELEYTHERIOY,DIMOTIKO,Schools
10157,24.252356,40.909684,2o DIMOTIKO SCHOLEIO ELEYTHEROYPOLIS PAGG,DIMOTIKO,Schools
10158,23.740471,37.891525,2o DIMOTIKO SCHOLEIO ELLINIKOY,DIMOTIKO,Schools
10159,22.932129,40.425422,2o DIMOTIKO SCHOLEIO EPANOMIS THESSALONIKIS,DIMOTIKO,Schools
10160,21.53451,38.358785,2o DIMOTIKO SCHOLEIO EYINOCHORIOY,DIMOTIKO,Schools
10161,22.95691,40.687509,2o DIMOTIKO SCHOLEIO EYKARPIAS,DIMOTIKO,Schools
10162,22.898305,40.678542,2o DIMOTIKO SCHOLEIO EYOSMOY,DIMOTIKO,Schools
10163,22.069648,39.592605,2o DIMOTIKO SCHOLEIO FARKADONAS,DIMOTIKO,Schools
10164,22.388082,39.294635,2o DIMOTIKO SCHOLEIO FARSALON,DIMOTIKO,Schools
10165,22.741622,39.380536,"2o DIMOTIKO SCHOLEIO FERON-VELESTINOY ""RIGAS VELESTINLIS""",DIMOTIKO,Schools
10166,26.175212,40.891645,2o DIMOTIKO SCHOLEIO FERRON,DIMOTIKO,Schools
10167,20.309397,39.598613,2o DIMOTIKO SCHOLEIO FILIATON,DIMOTIKO,Schools
10168,21.587996,37.156513,2o DIMOTIKO SCHOLEIO FILIATRON,DIMOTIKO,Schools
10169,20.885218,39.204738,2o DIMOTIKO SCHOLEIO FILIPPIADAS,DIMOTIKO,Schools
10170,21.407724,40.775358,2o DIMOTIKO SCHOLEIO FLORINAS PEIRAMATIKO,DIMOTIKO,Schools
10171,23.754187,38.019591,2o DIMOTIKO SCHOLEIO GALATSIOY,DIMOTIKO,Schools
10172,21.639508,37.066347,2o DIMOTIKO SCHOLEIO GARGALIANON,DIMOTIKO,Schools
10173,21.245682,37.846874,2o DIMOTIKO SCHOLEIO GASTOYNIS,DIMOTIKO,Schools
10174,25.065112,35.325527,2o DIMOTIKO SCHOLEIO GAZIOY,DIMOTIKO,Schools
10175,24.259392,35.362246,2o DIMOTIKO SCHOLEIO GEORGIOYPOLIS KOYRNA,DIMOTIKO,Schools
10176,23.861009,38.008571,2o DIMOTIKO SCHOLEIO GERAKA,DIMOTIKO,Schools
10177,22.415902,40.794517,2o DIMOTIKO SCHOLEIO GIANNITSON,DIMOTIKO,Schools
10178,22.395981,39.665308,2o DIMOTIKO SCHOLEIO GIANNOYLIS,DIMOTIKO,Schools
10179,23.742893,37.882333,2o DIMOTIKO SCHOLEIO GLYFADAS,DIMOTIKO,Schools
10180,23.847301,37.981407,2o DIMOTIKO SCHOLEIO GLYKON NERON,DIMOTIKO,Schools
10181,22.397844,38.832504,2o DIMOTIKO SCHOLEIO GORGOPOTAMOY,DIMOTIKO,Schools
10182,22.451062,40.945982,2o DIMOTIKO SCHOLEIO GOYMENISSAS PAIONIAS,DIMOTIKO,Schools
10183,21.422788,40.0832,2o DIMOTIKO SCHOLEIO GREVENON,DIMOTIKO,Schools
10184,22.565404,36.758087,2o DIMOTIKO SCHOLEIO GYTHEIOY,DIMOTIKO,Schools
10185,28.160695,36.412686,2o DIMOTIKO SCHOLEIO IALYSOY,DIMOTIKO,Schools
10186,25.741666,35.010024,2o DIMOTIKO SCHOLEIO IERAPETRAS,DIMOTIKO,Schools
10187,23.877122,40.394275,2o DIMOTIKO SCHOLEIO IERISSOY,DIMOTIKO,Schools
10188,20.264355,39.496152,2o DIMOTIKO SCHOLEIO IGOYMENITSAS,DIMOTIKO,Schools
10189,23.702209,38.026945,2o DIMOTIKO SCHOLEIO ILIOY,DIMOTIKO,Schools
10190,23.748505,37.931383,2o DIMOTIKO SCHOLEIO ILIOYPOLIS,DIMOTIKO,Schools
10191,23.282911,41.181772,2o DIMOTIKO SCHOLEIO IRAKLEIAS,DIMOTIKO,Schools
10192,25.119801,35.33696,2o DIMOTIKO SCHOLEIO IRAKLEIOY,DIMOTIKO,Schools
10193,23.768358,38.04711,2o DIMOTIKO SCHOLEIO IRAKLEIOY,DIMOTIKO,Schools
10194,23.150634,38.953144,2o DIMOTIKO SCHOLEIO ISTIAIAS,DIMOTIKO,Schools
10195,22.426229,38.431464,2o DIMOTIKO SCHOLEIO ITEAS,DIMOTIKO,Schools
10196,23.761681,37.965765,2o DIMOTIKO SCHOLEIO KAISARIANIS,DIMOTIKO,Schools
10197,22.942082,40.582512,2o DIMOTIKO SCHOLEIO KALAMARIAS,DIMOTIKO,Schools
10198,22.114534,37.025141,2o DIMOTIKO SCHOLEIO KALAMATAS,DIMOTIKO,Schools
10199,21.62844,39.703278,2o DIMOTIKO SCHOLEIO KALAMPAKAS,DIMOTIKO,Schools
10200,24.191313,41.051546,2o DIMOTIKO SCHOLEIO KALAMPAKIOY,DIMOTIKO,Schools
10201,25.465117,41.139255,2o DIMOTIKO SCHOLEIO KALCHANTOS MEIONOTIKO,DIMOTIKO,Schools
10202,23.705954,37.962053,2o DIMOTIKO SCHOLEIO KALLITHEAS ELLI ALECHIOY,DIMOTIKO,Schools
10203,22.859401,40.641022,2o DIMOTIKO SCHOLEIO KALOCHORIOY,DIMOTIKO,Schools
10204,23.7036,38.058111,2o DIMOTIKO SCHOLEIO KAMATEROY,DIMOTIKO,Schools
10205,20.602463,39.232789,2o DIMOTIKO SCHOLEIO KANALLAKIOY,DIMOTIKO,Schools
10206,21.920276,39.366376,2o DIMOTIKO SCHOLEIO KARDITSAS,DIMOTIKO,Schools
10207,22.743287,39.428754,2o DIMOTIKO SCHOLEIO KARLAS-RIZOMYLOY,DIMOTIKO,Schools
10208,27.218668,35.502665,2o DIMOTIKO SCHOLEIO KARPATHOY,DIMOTIKO,Schools
10209,21.792331,38.910238,2o DIMOTIKO SCHOLEIO KARPENISIOY,DIMOTIKO,Schools
10210,24.421507,38.016369,2o DIMOTIKO SCHOLEIO KARYSTOY,DIMOTIKO,Schools
10211,23.413788,40.046193,2o DIMOTIKO SCHOLEIO KASSANDREIAS,DIMOTIKO,Schools
10212,23.630644,38.569154,2o DIMOTIKO SCHOLEIO KASTELLAS,DIMOTIKO,Schools
10213,21.272593,40.52078,2o DIMOTIKO SCHOLEIO KASTORIAS,DIMOTIKO,Schools
10214,21.541843,38.142422,2o DIMOTIKO SCHOLEIO KATO ACHAIAS,DIMOTIKO,Schools
10215,21.256422,38.410412,2o DIMOTIKO SCHOLEIO KATOCHIS CHIROMEROY,DIMOTIKO,Schools
10216,24.417475,40.936351,2o DIMOTIKO SCHOLEIO KAVALAS,DIMOTIKO,Schools
10217,23.983334,37.801407,2o DIMOTIKO SCHOLEIO KERATEAS,DIMOTIKO,Schools
10218,23.62273,37.96116,2o DIMOTIKO SCHOLEIO KERATSINIOY,DIMOTIKO,Schools
10219,23.811646,38.078511,2o DIMOTIKO SCHOLEIO KIFISIAS,DIMOTIKO,Schools
10220,22.876511,40.993959,2o DIMOTIKO SCHOLEIO KILKIS,DIMOTIKO,Schools
10221,24.937496,41.147179,2o DIMOTIKO SCHOLEIO KIMMERION MEIONOTIKO,DIMOTIKO,Schools
10222,23.655709,35.494214,2o DIMOTIKO SCHOLEIO KISAMOY,DIMOTIKO,Schools
10223,22.485139,40.478766,2o DIMOTIKO SCHOLEIO KOLINDROY,DIMOTIKO,Schools
10224,25.403892,41.110203,2o DIMOTIKO SCHOLEIO KOMOTINIS,DIMOTIKO,Schools
10225,25.411942,41.121389,2o DIMOTIKO SCHOLEIO KOMOTINIS MEIONOTIKO,DIMOTIKO,Schools
10226,20.753367,40.042204,2o DIMOTIKO SCHOLEIO KONITSIS,DIMOTIKO,Schools
10227,22.925556,37.935095,2o DIMOTIKO SCHOLEIO KORINTHOY,DIMOTIKO,Schools
10228,20.018611,39.418619,2o DIMOTIKO SCHOLEIO KORISSION-PERIVOLIOY,DIMOTIKO,Schools
10229,23.873672,37.89901,2o DIMOTIKO SCHOLEIO KOROPIOY,DIMOTIKO,Schools
10230,23.650052,37.978591,2o DIMOTIKO SCHOLEIO KORYDALLOY,DIMOTIKO,Schools
10231,23.164054,37.375202,2o DIMOTIKO SCHOLEIO KRANIDIOY,DIMOTIKO,Schools
10232,21.816825,40.260882,2o DIMOTIKO SCHOLEIO KROKOY,DIMOTIKO,Schools
10233,24.982254,35.229573,2o DIMOTIKO SCHOLEIO KROYSONA,DIMOTIKO,Schools
10234,22.307033,40.685645,2o DIMOTIKO SCHOLEIO KRYAS VRYSIS,DIMOTIKO,Schools
10235,22.69205,40.612715,2o DIMOTIKO SCHOLEIO KYMINON,DIMOTIKO,Schools
10236,24.104926,38.635186,2o DIMOTIKO SCHOLEIO KYMIS,DIMOTIKO,Schools
10237,21.663842,37.249544,2o DIMOTIKO SCHOLEIO KYPARISSIAS,DIMOTIKO,Schools
10238,23.067242,40.751162,2o DIMOTIKO SCHOLEIO LAGKADA,DIMOTIKO,Schools
10239,22.429789,38.901515,2o DIMOTIKO SCHOLEIO LAMIAS,DIMOTIKO,Schools
10240,22.403395,39.635052,2o DIMOTIKO SCHOLEIO LARISAS,DIMOTIKO,Schools
10241,22.420768,39.638712,2o DIMOTIKO SCHOLEIO LARISAS  PEIRAMATIKO PAID. AKADIMIAS,DIMOTIKO,Schools
10242,24.057439,37.715175,2o DIMOTIKO SCHOLEIO LAYRIOY,DIMOTIKO,Schools
10243,21.261436,37.937365,2o DIMOTIKO SCHOLEIO LECHAINON,DIMOTIKO,Schools
10244,22.56463,40.060608,2o DIMOTIKO SCHOLEIO LEPTOKARYAS,DIMOTIKO,Schools
10245,20.063539,39.421872,2o DIMOTIKO SCHOLEIO LEYKIMIS,DIMOTIKO,Schools
10246,22.496955,40.101154,2o DIMOTIKO SCHOLEIO LITOCHOROY,DIMOTIKO,Schools
10247,22.873321,38.432876,2o DIMOTIKO SCHOLEIO LIVADEIAS,DIMOTIKO,Schools
10248,20.432538,38.198035,2o DIMOTIKO SCHOLEIO LICHOYRIOY,DIMOTIKO,Schools
10249,22.980082,37.97398,2o DIMOTIKO SCHOLEIO LOYTRAKIOY,DIMOTIKO,Schools
10250,23.519826,38.076112,2o DIMOTIKO SCHOLEIO MAGOYLAS,DIMOTIKO,Schools
10251,22.241278,40.548769,2o DIMOTIKO SCHOLEIO MAKROCHORIOY VEROIAS,DIMOTIKO,Schools
10252,23.488286,38.07169,2o DIMOTIKO SCHOLEIO MANDRAS,DIMOTIKO,Schools
10253,23.742584,37.977469,2o DIMOTIKO SCHOLEIO MARASLEIOY,DIMOTIKO,Schools
10254,20.796951,39.654348,2o DIMOTIKO SCHOLEIO MARMARON,DIMOTIKO,Schools
10255,22.138176,37.400949,2o DIMOTIKO SCHOLEIO MEGALOPOLIS,DIMOTIKO,Schools
10256,23.34561,37.99224,2o DIMOTIKO SCHOLEIO MEGARON,DIMOTIKO,Schools
10257,22.397476,40.516309,2o DIMOTIKO SCHOLEIO MELIKIS,DIMOTIKO,Schools
10258,23.832466,38.059519,2o DIMOTIKO SCHOLEIO MELISSION,DIMOTIKO,Schools
10259,22.89792,40.649971,2o DIMOTIKO SCHOLEIO MENEMENIS,DIMOTIKO,Schools
10260,21.431144,38.377627,2o DIMOTIKO SCHOLEIO MESOLOGGIOY,DIMOTIKO,Schools
10261,22.009859,37.048681,2o DIMOTIKO SCHOLEIO MESSINIS,DIMOTIKO,Schools
10262,23.754783,38.054957,2o DIMOTIKO SCHOLEIO METAMORFOSIS,DIMOTIKO,Schools
10263,21.181083,39.76798,2o DIMOTIKO SCHOLEIO METSOVOY,DIMOTIKO,Schools
10264,25.855034,41.233517,2o DIMOTIKO SCHOLEIO MIKROY KECHROY MEIONOTIKO,DIMOTIKO,Schools
10265,23.153644,39.327295,2o DIMOTIKO SCHOLEIO MILEON-KALON NERON-KOROTTIS,DIMOTIKO,Schools
10266,24.875345,35.050989,2o DIMOTIKO SCHOLEIO MOIRON,DIMOTIKO,Schools
10267,23.675711,37.94499,2o DIMOTIKO SCHOLEIO MOSCHATOY,DIMOTIKO,Schools
10268,23.288648,40.239751,2o DIMOTIKO SCHOLEIO MOYDANION,DIMOTIKO,Schools
10269,23.15612,39.40084,2o DIMOTIKO SCHOLEIO MOYRESIOY-AGIOY DIMITRIOY-ANILIOY-KISSOY,DIMOTIKO,Schools
10270,24.013274,35.484515,2o DIMOTIKO SCHOLEIO MOYRNION,DIMOTIKO,Schools
10271,21.662452,39.432092,2o DIMOTIKO SCHOLEIO MOYZAKIOY KARDITSAS,DIMOTIKO,Schools
10272,25.070232,39.871987,2o DIMOTIKO SCHOLEIO MYRINAS,DIMOTIKO,Schools
10273,21.61803,38.586624,2o DIMOTIKO SCHOLEIO MYRTEAS,DIMOTIKO,Schools
10274,25.378339,37.103645,2o DIMOTIKO SCHOLEIO NACHOY,DIMOTIKO,Schools
10275,22.809133,37.564697,2o DIMOTIKO SCHOLEIO NAYPLIOY,DIMOTIKO,Schools
10276,25.606649,35.256403,2o DIMOTIKO SCHOLEIO NEAPOLIS MERAMVEL,DIMOTIKO,Schools
10277,22.8195,39.280158,2o DIMOTIKO SCHOLEIO NEAS AGCHIALOY,DIMOTIKO,Schools
10278,25.160696,35.341143,2o DIMOTIKO SCHOLEIO NEAS ALIKARNASSOY,DIMOTIKO,Schools
10279,23.725128,38.024592,2o DIMOTIKO SCHOLEIO NEAS CHALKIDONOS,DIMOTIKO,Schools
10280,23.80973,38.093492,2o DIMOTIKO SCHOLEIO NEAS ERYTHRAIAS,DIMOTIKO,Schools
10281,23.730076,38.034704,2o DIMOTIKO SCHOLEIO NEAS FILADELFEIAS,DIMOTIKO,Schools
10282,23.746175,38.04751,2o DIMOTIKO SCHOLEIO NEAS IONIAS,DIMOTIKO,Schools
10283,22.932611,39.373518,2o DIMOTIKO SCHOLEIO NEAS IONIAS,DIMOTIKO,Schools
10284,23.063677,40.313969,2o DIMOTIKO SCHOLEIO NEAS KALLIKRATEIAS,DIMOTIKO,Schools
10285,23.927664,35.514713,2o DIMOTIKO SCHOLEIO NEAS KYDONIAS,DIMOTIKO,Schools
10286,23.970121,38.08787,2o DIMOTIKO SCHOLEIO NEAS MAKRIS,DIMOTIKO,Schools
10287,22.869253,40.466423,2o DIMOTIKO SCHOLEIO NEAS MICHANIONAS THESSAL,DIMOTIKO,Schools
10288,23.711478,37.937627,2o DIMOTIKO SCHOLEIO NEAS SMYRNIS,DIMOTIKO,Schools
10289,23.212565,40.303597,2o DIMOTIKO SCHOLEIO NEAS TRIGLIAS,DIMOTIKO,Schools
10290,22.664177,37.818538,2o DIMOTIKO SCHOLEIO NEMEAS KORINTHIAS,DIMOTIKO,Schools
10291,21.276067,38.406677,2o DIMOTIKO SCHOLEIO NEOCHORIOY MESOLOGGIOY,DIMOTIKO,Schools
10292,23.784132,38.004874,2o DIMOTIKO SCHOLEIO NEOY PSYCHIKOY,DIMOTIKO,Schools
10293,23.50293,40.905954,2o DIMOTIKO SCHOLEIO NIGRITAS,DIMOTIKO,Schools
10294,23.638577,37.966173,2o DIMOTIKO SCHOLEIO NIKAIAS,DIMOTIKO,Schools
10295,21.979903,39.606195,2o DIMOTIKO SCHOLEIO OICHALIAS TRIKALON,DIMOTIKO,Schools
10296,22.982861,38.491048,2o DIMOTIKO SCHOLEIO ORCHOMENOY LIVADEIAS,DIMOTIKO,Schools
10297,26.532129,41.506578,2o DIMOTIKO SCHOLEIO ORESTIADAS,DIMOTIKO,Schools
10298,23.852515,37.95805,2o DIMOTIKO SCHOLEIO PAIANIAS,DIMOTIKO,Schools
10299,23.698047,37.9235,2o DIMOTIKO SCHOLEIO PALAIOY FALIROY,DIMOTIKO,Schools
10300,22.073966,39.468768,2o DIMOTIKO SCHOLEIO PALAMA,DIMOTIKO,Schools
10301,23.884111,38.003698,2o DIMOTIKO SCHOLEIO PALLINIS,DIMOTIKO,Schools
10302,21.445989,38.579329,2o DIMOTIKO SCHOLEIO PANAITOLIOY,DIMOTIKO,Schools
10303,23.020683,40.579701,2o DIMOTIKO SCHOLEIO PANORAMATOS,DIMOTIKO,Schools
10304,23.791686,37.98328,2o DIMOTIKO SCHOLEIO PAPAGOY,DIMOTIKO,Schools
10305,20.398417,39.283634,2o DIMOTIKO SCHOLEIO PARGAS,DIMOTIKO,Schools
10306,21.735295,38.247508,2o DIMOTIKO SCHOLEIO PATRAS,DIMOTIKO,Schools
10307,21.74428,38.218544,2o DIMOTIKO SCHOLEIO PATRAS EIDIKO,DIMOTIKO,Schools
10308,23.647367,37.944841,2o DIMOTIKO SCHOLEIO PEIRAIA,DIMOTIKO,Schools
10309,23.628124,37.934289,2o DIMOTIKO SCHOLEIO PEIRAIA EIDIKO,DIMOTIKO,Schools
10310,22.928616,40.496717,2o DIMOTIKO SCHOLEIO PERAIAS,DIMOTIKO,Schools
10311,24.702973,35.370863,2o DIMOTIKO SCHOLEIO PERAMATOS,DIMOTIKO,Schools
10312,23.572222,37.965124,2o DIMOTIKO SCHOLEIO PERAMATOS,DIMOTIKO,Schools
10313,23.693213,38.012782,2o DIMOTIKO SCHOLEIO PERISTERIOY,DIMOTIKO,Schools
10314,23.684978,38.040994,2o DIMOTIKO SCHOLEIO PETROYPOLIS,DIMOTIKO,Schools
10315,23.786683,38.056369,2o DIMOTIKO SCHOLEIO PEYKIS,DIMOTIKO,Schools
10316,22.538985,39.620525,2o DIMOTIKO SCHOLEIO PLATYKAMPOY,DIMOTIKO,Schools
10317,22.957639,40.65633,2o DIMOTIKO SCHOLEIO POLICHNIS,DIMOTIKO,Schools
10318,23.441331,40.374504,2o DIMOTIKO SCHOLEIO POLYGYROY,DIMOTIKO,Schools
10319,22.575425,40.992132,2o DIMOTIKO SCHOLEIO POLYKASTROY PAIONIAS,DIMOTIKO,Schools
10320,22.996258,39.388924,2o DIMOTIKO SCHOLEIO PORTARIAS-ALLIS MERIAS,DIMOTIKO,Schools
10321,20.750543,38.95402,2o DIMOTIKO SCHOLEIO PREVEZAS,DIMOTIKO,Schools
10322,23.973329,41.177226,2o DIMOTIKO SCHOLEIO PROSOTSANIS,DIMOTIKO,Schools
10323,23.767639,38.007627,2o DIMOTIKO SCHOLEIO PSYCHIKOY,DIMOTIKO,Schools
10324,22.985193,40.592473,2o DIMOTIKO SCHOLEIO PYLAIAS THESSALONIKIS,DIMOTIKO,Schools
10325,21.699739,36.910596,2o DIMOTIKO SCHOLEIO PYLOY,DIMOTIKO,Schools
10326,21.437096,37.670193,2o DIMOTIKO SCHOLEIO PYRGOY,DIMOTIKO,Schools
10327,23.654891,37.943413,2o DIMOTIKO SCHOLEIO RALLEIOS PAID AKADIMIA,DIMOTIKO,Schools
10328,24.476173,35.362837,2o DIMOTIKO SCHOLEIO RETHYMNOY,DIMOTIKO,Schools
10329,28.225438,36.43195,2o DIMOTIKO SCHOLEIO RODOY,DIMOTIKO,Schools
10330,23.514809,37.964857,2o DIMOTIKO SCHOLEIO SALAMINOS,DIMOTIKO,Schools
10331,23.582439,38.340539,2o DIMOTIKO SCHOLEIO SCHIMATARIOY THIVAS,DIMOTIKO,Schools
10332,23.553799,41.079023,2o DIMOTIKO SCHOLEIO SERRON,DIMOTIKO,Schools
10333,21.998045,40.182167,2o DIMOTIKO SCHOLEIO SERVION KOZANIS,DIMOTIKO,Schools
10334,21.547878,40.25817,2o DIMOTIKO SCHOLEIO SIATISTAS VOIOY,DIMOTIKO,Schools
10335,23.39936,41.180787,2o DIMOTIKO SCHOLEIO SIDIROKASTROY,DIMOTIKO,Schools
10336,22.809605,40.669505,2o DIMOTIKO SCHOLEIO SINDOY,DIMOTIKO,Schools
10337,23.288685,39.190547,2o DIMOTIKO SCHOLEIO SIPIADOS-PROMYRIOY,DIMOTIKO,Schools
10338,26.104687,35.207281,2o DIMOTIKO SCHOLEIO SITEIAS,DIMOTIKO,Schools
10339,23.483173,39.163512,2o DIMOTIKO SCHOLEIO SKIATHOY,DIMOTIKO,Schools
10340,23.61416,39.175269,2o DIMOTIKO SCHOLEIO SKOPELOY-GLOSSAS,DIMOTIKO,Schools
10341,22.1585,40.766576,2o DIMOTIKO SCHOLEIO SKYDRAS,DIMOTIKO,Schools
10342,22.099536,39.332976,2o DIMOTIKO SCHOLEIO SOFADON KARDITSAS,DIMOTIKO,Schools
10343,24.073828,35.487076,2o DIMOTIKO SCHOLEIO SOYDAS,DIMOTIKO,Schools
10344,26.303525,41.193287,2o DIMOTIKO SCHOLEIO SOYFLIOY,DIMOTIKO,Schools
10345,22.43183,37.062522,2o DIMOTIKO SCHOLEIO SPARTIS,DIMOTIKO,Schools
10346,23.909947,37.962554,2o DIMOTIKO SCHOLEIO SPATON,DIMOTIKO,Schools
10347,22.129474,38.906635,2o DIMOTIKO SCHOLEIO SPERCHEIADAS,DIMOTIKO,Schools
10348,22.616379,38.915403,2o DIMOTIKO SCHOLEIO STYLIDAS,DIMOTIKO,Schools
10349,27.819036,36.589046,2o DIMOTIKO SCHOLEIO SYMIS,DIMOTIKO,Schools
10350,23.690415,37.971087,2o DIMOTIKO SCHOLEIO TAYROY,DIMOTIKO,Schools
10351,24.713052,40.772261,2o DIMOTIKO SCHOLEIO THASOY,DIMOTIKO,Schools
10352,23.022088,40.548638,2o DIMOTIKO SCHOLEIO THERMIS,DIMOTIKO,Schools
10353,22.954318,40.61552,2o DIMOTIKO SCHOLEIO THESSALONIKIS PEIRAMATIKO,DIMOTIKO,Schools
10354,23.316921,38.317925,2o DIMOTIKO SCHOLEIO THIVAS,DIMOTIKO,Schools
10355,23.748777,38.136202,2o DIMOTIKO SCHOLEIO THRAKOMAKEDONON,DIMOTIKO,Schools
10356,22.976153,40.626125,2o DIMOTIKO SCHOLEIO TRIANDRIAS,DIMOTIKO,Schools
10357,24.768995,35.069745,2o DIMOTIKO SCHOLEIO TYMPAKIOY,DIMOTIKO,Schools
10358,22.289065,39.738311,2o DIMOTIKO SCHOLEIO TYRNAVOY,DIMOTIKO,Schools
10359,23.178564,38.318353,2o DIMOTIKO SCHOLEIO VAGION,DIMOTIKO,Schools
10360,21.206938,37.860173,2o DIMOTIKO SCHOLEIO VARTHOLOMIOY,DIMOTIKO,Schools
10361,22.197898,40.516413,2o DIMOTIKO SCHOLEIO VEROIAS,DIMOTIKO,Schools
10362,22.942585,39.361463,2o DIMOTIKO SCHOLEIO VOLOY,DIMOTIKO,Schools
10363,20.883427,38.916514,2o DIMOTIKO SCHOLEIO VONITSAS,DIMOTIKO,Schools
10364,23.759438,37.849025,2o DIMOTIKO SCHOLEIO VOYLAS,DIMOTIKO,Schools
10365,23.845066,38.043597,2o DIMOTIKO SCHOLEIO VRILISSION,DIMOTIKO,Schools
10366,26.130556,38.406841,2o DIMOTIKO SCHOLEIO VRONTADOY CHIOY PANAGIAS EREITHIANIS,DIMOTIKO,Schools
10367,23.750413,37.960292,2o DIMOTIKO SCHOLEIO VYRONA,DIMOTIKO,Schools
10368,24.885566,41.124809,2o DIMOTIKO SCHOLEIO CHANTHIS,DIMOTIKO,Schools
10369,24.894032,41.138312,2o DIMOTIKO SCHOLEIO CHANTHIS MEIONOTIKO,DIMOTIKO,Schools
10370,22.635227,38.072697,2o DIMOTIKO SCHOLEIO CHYLOKASTROY,DIMOTIKO,Schools
10371,23.744236,37.954358,2o DIMOTIKO SCHOLEIO YMITTOY,DIMOTIKO,Schools
10372,23.12517,39.424908,2o DIMOTIKO SCHOLEIO ZAGORAS-MAKRYRACHIS,DIMOTIKO,Schools
